"","Acacia.bakeri","Acacia.fimbriata","Acmena.smithii","Acronychia.oblongifolia","Ailanthus.triphysa","Alangium.villosum","Alectryon.tomentosus","Alphitonia.excelsa","Alyxia.ruscifolia","Aphananthe.philippinensis","Archirhodomyrtus.beckleri","Archontophoenix.spp","Argyrodendron.trifoliolatum","Aristolochia.elegans","Arytera.distylis","Arytera.divaricata","Atalaya.salicifolia","Auranticarpa.rhombifolia","Backhousia.myrtifolia","Beilschmiedia.obtusifolia","Breynia.oblongifolia","Bursaria.incana","Calamus.muelleri","Callerya.megasperma","Callistemon.salignus","Callistemon.viminalis","Canarium.australasicum","Capparis.arborea","Cardiospermum.grandiflorum","Carex.appressa","Carex.spp","Carissa.ovata","Carronia.multisepalea","Castanospermum.australe","Casuarina.cunninghamiana","Cayratia.clematidea","Celtis.sinensis","Cinnamomum.camphora","Cinnamomum.oliveri","Cissus.antarctica","Cissus.hypoglauca","Citronella.moorei","Cleistanthus.cunninghamii","Clematis.aristata","Clerodendrum.floribundum","Commersonia.bartramia","Cryptocarya.bidwillii","Cryptocarya.glaucescens","Cryptocarya.laevigata","Cryptocarya.obovata","Cryptocarya.triplinervis","Cupaniopsis.anacardioides","Cyperus.involucratus","Cyperus.spp","Daphnandra.tenuipes","Derris.involuta","Desmodium.spp","Dioscorea.transversa","Diospyros.australis","Diospyros.ellipticifolia","Diospyros.fasciculosa","Diospyros.pentamera","Diploglottis.australis","Drypetes.deplanchei","Dysoxylum.rufum","Elaeocarpus.grandis","Elaeocarpus.obovatus","Elattostachys.nervosa","Elattostachys.xylocarpa","Embelia.australiana","Endiandra.discolor","Endiandra.globosa","Endiandra.pubens","Endiandra.sieberi","Eugenia.uniflora","Eupomatia.laurina","Euroschinus.falcatus","Ficus.coronata","Ficus.fraseri","Ficus.obliqua","Ficus.opposita","Ficus.racemosa","Ficus.virens","Ficus.watkinsiana","Flagellaria.indica","Flindersia.schottiana","Geitonoplesium.cymosum","Glochidion.ferdinandi","Grevillea.robusta","Guioa.semiglauca","Helicia.glabriflora","Hippocratea.barbata","Hodgkinsonia.ovatiflora","Hymenosporum.flavum","Ixora.beckleri","Jagera.pseudorhus","Lantana.camara","Legnephora.moorei","Leucaena.leucocephala","Ligustrum.lucidum","Ligustrum.sinense","Lomandra.hystrix","Lomandra.longifolia","Lomandra.sp","Lophostemon.confertus","Lophostemon.suaveolens","Macadamia.tetraphylla","Macfadyena.unguiscati","Maclura.cochinchinensis","Mallotus.claoxyloides","Mallotus.philippensis","Marsdenia.rostrata","Melaleuca.bracteata","Melaleuca.quinquenervia","Melaleuca.spp","Melia.azedarach","Micromelum.minutum","Mischocarpus.pyriformis","Morinda.jasminoides","Myrsine.variabilis","Neolitsea.dealbata","Notelaea.longifolia","Notelaea.microcarpa","Ochna.serrulata","Olea.paniculata","Pandorea.pandorana","Pararchidendron.pruinosum","Parsonsia.straminea","Passiflora.edulis","Pavetta.australiensis","Pittosporum.multiflorum","Pittosporum.undulatum","Planchonella.australis","Polyscias.elegans","Pothos.longipes","Pseudoweinmannia.lachnocarpa","Psychotria.daphnoides","Psychotria.loniceroides","Pteridium.esculentum","Rhodamnia.argentea","Rhodamnia.rubescens","Rhodomyrtus.psidioides","Rhodosphaera.rhodanthema","Ricinus.communis","Ripogonum.spp","Rubus.moluccanus","Rubus.rosifolius","Sarcopteryx.stipata","Schefflera.actinophylla","Schoenoplectus.validus","Senna.pendula","Senna.septemtrionalis","Sloanea.australis","Sloanea.woollsii","Smilax.australis","Solanum.mauritianum","Stephania.japonica","Sterculia.quadrifida","Streblus.brunonianus","Synoum.glandulosum","Syzygium.australe","Syzygium.floribundum","Syzygium.luehmannii","Syzygium.oleosum","Tabernaemontana.pandacaqui","Tecoma.capensis","Tecoma.stans","Toechima.tenax","Toona.ciliata","Trema.tomentosa","Tristaniopsis.laurina","Trophis.scandens","Wikstroemia.indica","Wilkiea.huegeliana"
"29",0,0,0,0,0,50,50,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,39,0,0,896,0,84,0,0,0,0,0,0,149,0,358,248,80,0,0,0,0,0,0,0,173,0,1242,0,0,0,97,0,0,0,36,0,0,0,0,0,0,0,0,0,0,136,0,245,248,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,54,0,0,68,0,239,1337,0,3000,31,0,0,0,0,1510,188,0,0,0,0,0,0,0,12,25,0,154,575,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,19,0,0,0,101,0,0,0,0,27,0,0,0,37,0,0,562,0,0,0,53,0,0,391,0,790
"30",0,2,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1105,0,269,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,992,0,0,150,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,1649,0,0,0,0,0,1068,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,227,0,372,108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,0,0,0,0,196,0,34,0,0,0,0,0
"31",0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,286,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,177,0,0,0,0,0,345,0,0,0,275,55,0,0,7,484,0,0,0,5,0,0,0,0,0,0,0,582,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1859,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,53,0,0,0,433,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,55,0,0,0,72,0,0,0,0,0,1128,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,7,0,3,62,0,0,477,0,0,0,0,53,0,0,53,0,685,0,0,2430,475,14,0,0,8184,0,1030,0,0,0,0,0,0,0,0,85,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,0,0,292,8,0,1790,0,0,0,0,426,0,0,0,0,0,0,1954,0,0,0,0,616,0,0,0,0,0,0,45
"33",0,0,0,0,0,0,75,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,1540,0,0,0,0,0,0,0,0,595,0,0,0,186,0,0,0,0,0,0,90,0,0,9,0,0,0,0,0,0,0,0,0,0,0,207,244,0,0,0,0,0,0,0,0,0,0,0,20,0,11,0,0,0,106,0,0,0,11,0,0,0,0,0,0,0,0,0,0,407,0,0,46,0,100,0,144,0,0,0,0,0,0,0,0,0,78,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,168,0,0,0,0,0,414,0,0,0,0,236,0,0,664,0,0,0,0,0,34,0,285,0,0,0,0,466,0,0
"34",0,0,0,0,0,0,0,0,0,198,79,0,0,0,0,0,0,9,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,105,1131,0,0,0,0,0,27,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,82,0,0,0,0,0,0,0,0,7,0,0,200,1421,123,0,0,0,0,15,0,0,0,30,0,0,115,0,0,0,142,0,0,0,0,0,148,0,0,121,3,0,43,0,0,0,0,0,0,0,517,0,0,0,51,31,0,0,0,0,0,0,0,0,0,0,0,438,0,0,45,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,11,130,1574,0,74,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,161,943,0,0,987,0,0,0,0,0,441,0,0,0,0,120,290,0,0,0,259,0,0,0,0,0,0,2,0,51,0,0,0,38,0,0,0,0,0,0,0,0,0,240,0,509,0,0,0,0,0,0,198,0,0,0,0,631,27,0,0,0,0,0,3180,0,0,0,0,1892,2224,793,99,0,5,0,0,134,0,0,0,0,0,0,0,0,0,0,1463,0,0,288,0,373,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,179,0,1271,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,193,0,0,0
"36",0,0,0,0,0,0,0,0,0,678,0,478,0,7,0,0,0,0,74,0,0,0,187,91,0,0,0,0,0,0,0,0,0,0,0,0,229,82,0,495,0,0,0,5,0,0,0,0,0,420,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1886,0,0,0,0,1213,0,0,0,0,294,13,0,3,0,0,0,0,175,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,0,0,0,526,0,0,0,0,0,0,0,0,50,0,0,434,0,0,0,0,0,0,0
"37",0,10,0,0,0,0,0,0,0,98,0,437,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,90,0,0,0,0,0,63,477,0,102,170,0,0,53,0,0,0,0,49,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,256,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,48,324,0,0,5,253,0,143,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3246,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0
"38",0,0,0,0,0,0,0,57,0,112,0,0,0,0,150,0,0,0,0,0,0,0,0,221,0,136,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,235,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,193,0,35,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,13,0,168,0,0,0,0,0,0,441,0,0,0,0,0,0,23,0,92,0,0,0,0,0,0,0,86,0,0
"39",0,0,264,100,0,0,0,0,0,0,89,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0,0,210,21,773,0,0,0,0,0,0,0,0,0,0,0,65,0,570,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,165,0,249,0,0,0,0,0,0,0,0,0,33,52,0,0,0,10,0,0,0,0,0,38,0,378,0,0,0,0,1438,163,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,2192,0,0,0,0,0,0,0,0,550,139,411,1043,0,0,0,0,0,0,0,0,0,0,0,318
"40",0,0,0,0,0,0,0,26,0,0,0,0,214,0,0,0,0,0,0,0,0,2,0,0,0,207,0,0,522,0,1839,0,0,0,0,0,702,795,73,0,0,0,0,0,50,75,0,0,0,0,0,226,0,0,0,0,1,0,0,0,0,118,0,0,0,207,0,0,0,49,0,12,0,7,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,350,1150,1597,0,0,0,827,0,0,0,44,0,0,80,0,0,0,0,0,0,0,25,0,45,0,0,0,0,0,0,0,87,0,0,12,0,0,655,0,0,0,0,57,0,0,22,0,0,2365,0,0,0,0,0,0,58,0,0,0,214,0,0,0,0,0,0,0,0,0,0,1720,0,430
"41",18,0,248,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,60,202,0,0,0,0,0,0,0,56,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1013,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,193,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,259,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
"42",6,0,0,0,0,0,0,211,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,330,0,0,0,0,0,0,0,0,40,0,0,0,0,164,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,222,0,0,838,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,169,0,0,0,0,0,0,0,0,0,335,0,0,540,0,0,0,6,6,0,1,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,70,0,0,235,0,0,0,12,0,0,0,0,29,1,502,0,0,0,0,0,0,0,181,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,499,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,890,0,0,0,0,0,0,493,0,0,0,0,124,167,0,0,0,448,6,0,0,0,0,0,860,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,40,0,0,0,0,0,0,0,0,53,0,0,83,0,0,0,0,0,0,0,0,0,0
"44",0,0,42,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,87,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,8,0,0,264,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,2,0,0,0,0,0,0,0,0,216,0,0,0,27,0,129,0,0,259,130,0,0,14,0,0,0,0,0,0,0,0,0,0,0
