"","site","clim_dnrg","clim_isot","clim_pcld","clim_pdmt","clim_pdry","clim_prec","clim_psea","clim_pwet","clim_pwmt","clim_pwrm","clim_tavg","clim_tcld","clim_tdry","clim_tmax","clim_tmin","clim_trng","clim_tsea","clim_twet","clim_twrm","soil_awc","soil_bdw","soil_cly","soil_der","soil_des","soil_ece","soil_nto","soil_phc","soil_pto","soil_slt","soil_snd","soil_soc","MDF","CV.x","MDFAnnZer","CVAnnZer","MDFMDFWet.x","MDFMDFDry.x","CVMDFWet.x","CVMDFDry.x","HSPeak.x","HSMeanDur.x","MDFAnnHSNum.x","CVAnnHSNum.x","CVAnnHSPeak.x","CVAnnHSMeanDur.x","LSPeak.x","LSMeanDur.x","MDFAnnLSNum.x","CVAnnLSNum.x","CVAnnLSPeak.x","CVAnnLSMeanDur.x","MRateRise.x","MRateFall.x","CVAnnMRateRise.x","CVAnnMRateFall.x","BFI.x","CVAnnBFI.x","PS1YrARI.x","PS2YrARI.x","PS10YrARI.x","C_MDFM.x","M_MDFM.x","C_MinM.x","M_MinM.x","C_MaxM.x","M_MaxM.x","regulation","hydro.pc1","hydro.pc2","hydro.pc3","FDis","FDiv","FRic","FEve","RaoQ","nbsp","simpson","FunRao","redun","richness","exotics","SLA","seed.mass","maximum.height","flowering.duration","wood.density","leaf.area","clim.pc1","clim.pc2","soil.pc1","soil.pc2","soil.pc3","soil.pc4","CV.y","MDFMDFWet.y","MDFMDFDry.y","CVMDFWet.y","CVMDFDry.y","HSPeak.y","HSMeanDur.y","MDFAnnHSNum.y","CVAnnHSNum.y","CVAnnHSPeak.y","CVAnnHSMeanDur.y","LSPeak.y","LSMeanDur.y","MDFAnnLSNum.y","CVAnnLSNum.y","CVAnnLSPeak.y","CVAnnLSMeanDur.y","MRateRise.y","MRateFall.y","CVAnnMRateRise.y","CVAnnMRateFall.y","BFI.y","CVAnnBFI.y","PS1YrARI.y","PS2YrARI.y","PS10YrARI.y","C_MDFM.y","M_MDFM.y","C_MinM.y","M_MinM.y","C_MaxM.y","M_MaxM.y","production_natural_w","production_dryland_w","intensive_w","conservation_w","production_irrigated_w","replicate","hydrochange.pc1","hydrochange.pc2","hydrochange.pc3"
"29",29,11.17449665,52.54397583,242.6692505,48.59143829,182.3864441,1913.459473,49.57830048,746.788147,283.4237671,690.0335693,19.51111221,14.58577728,15.450737,28.89967346,7.632732391,21.26694107,368.1811829,22.25592422,23.73807335,12.34877777,1.003418565,25.05378723,0.949811876,1.130906701,8.59089756,0.198651895,4.557004452,0.051866807,24.11776924,47.61996078,5.469777107,52.146,3.979,8.316,2.639,1.313830399,0.639627201,0.694,0.893,25.63287692,3.632,3,0.725,0.543,0.31,0.097974917,18.964,9.474,0.355,0.315,0.531,1.213573428,0.447857937,0.692,0.874,0.248,0.331,18.7963794,39.01854409,76.88633836,0.069,0.156,0.051,0.154,0.213,0.094,0.103742363,1.84036626933723,-4.25472644359175,0.820303857324957,0.144929969068538,0.663891966829307,0.1178726725774,0.535358204121415,0.0258504651032624,53,0.931474724777228,0.423013079068843,0.508461645708385,0.201136363636364,0.250546472290922,1.12453845570472,1.45979259854789,3.9818581698094,2.16763766369062,0.609208654303472,4.68787677269675,-7.00727758200697,3.24520977412875,-5.46474776168355,-0.119898891674504,-1.7407840137202,-1.7407840137202,0.0810652619256658,0.124524271930981,0.45227787635178,0.235897435897436,0.113445378151261,0.153907106184827,-0.0785601681555439,-0.144516129032258,-0.0338101430429129,-0.0331825037707391,-0.0364145658263305,-0.016979994595453,-0.0697124041775995,-0.0526315789473685,0.00630914826498419,0.390510948905109,0.155619596541787,-0.154913434740318,-0.210445104994744,0.0195258019525801,-0.0874568469505178,0.0634920634920635,0.00668896321070234,0.0686761458567662,0.13284463722784,0.0634105408512065,0.0123456790123457,-0.455645161290323,0.0810810810810811,-0.587030716723549,-0.0234741784037559,-0.318181818181818,0.83,0,0,0.17,0,1,-0.821092312562668,2.11961600186579,-2.26169927833293
"30",30,10.52274036,51.77017593,235.4803925,47.70982361,178.168335,1776.338745,47.14861298,678.9696045,252.994751,625.2341919,19.01957512,14.23756695,15.07779884,28.07697296,7.751098633,20.32587433,357.7488403,21.70390701,23.13147545,13.11222649,0.961631596,27.44244576,2.835472107,1.126103163,8.552789688,0.192815363,4.608438492,0.058842644,25.17512321,43.12921906,4.636009216,52.146,3.979,8.316,2.639,1.313830399,0.639627201,0.694,0.893,25.63287692,3.632,3,0.725,0.543,0.31,0.097974917,18.964,9.474,0.355,0.315,0.531,1.213573428,0.447857937,0.692,0.874,0.248,0.331,18.7963794,39.01854409,76.88633836,0.069,0.156,0.051,0.154,0.213,0.094,0.103742363,1.84036626933723,-4.25472644359175,0.820303857324957,0.205874218973881,0.884716720264898,0.0815393116129371,0.600883392908524,0.0461526899232275,38,0.909540032522808,0.493771237786495,0.415768794736313,0.287755102040816,0.0293214862681745,1.11947395757198,1.72162161186731,4.12765432024316,2.04242261184361,0.588453000726882,7.07284409639742,-7.19846931730135,4.14969439728466,-5.16459152309389,-0.755043430134968,-1.08573078382331,-1.08573078382331,0.0810652619256658,0.124524271930981,0.45227787635178,0.235897435897436,0.113445378151261,0.153907106184827,-0.0785601681555439,-0.144516129032258,-0.0338101430429129,-0.0331825037707391,-0.0364145658263305,-0.016979994595453,-0.0697124041775995,-0.0526315789473685,0.00630914826498419,0.390510948905109,0.155619596541787,-0.154913434740318,-0.210445104994744,0.0195258019525801,-0.0874568469505178,0.0634920634920635,0.00668896321070234,0.0686761458567662,0.13284463722784,0.0634105408512065,0.0123456790123457,-0.455645161290323,0.0810810810810811,-0.587030716723549,-0.0234741784037559,-0.318181818181818,0.88,0,0,0.12,0,2,-0.821092312562668,2.11961600186579,-2.26169927833293
"31",31,13.06978035,53.59132385,108.6091537,29.7261982,104.8832703,890.574585,46.1077919,359.6753845,127.2458649,359.6753845,21.14114952,15.52523422,16.65835571,31.94254684,7.554680824,24.38786507,414.8168335,25.8211174,25.8211174,13.62606239,1.303489804,23.73209763,3.837403059,1.038965583,9.863471031,0.167249128,5.192152023,0.03850754,17.60295868,58.60747528,3.189157724,116.234,9.583,101.576,0.967,1.395744791,0.719178554,1.384,2.606,60.88900838,4.528,2.182,0.94,0.813,0.547,0.073068121,57.578,5.727,0.505,0.773,0.955,2.694796703,1.133136604,1.424,2.255,0.123,0.799,17.96204209,69.50112704,219.7135348,0.185,0.074,0.121,0.068,0.457,0.042,0.182718591,-4.96470546288422,4.98907354988087,0.462458792957398,0.224064438077975,0.915331652972669,0.0661286948809604,0.626322311376358,0.0518653683642582,22,0.869898046738645,0.500147289417855,0.36975075732079,0.0806629834254144,0.582416906845231,1.18873523138197,0.940376423872835,3.28550823201591,2.18965329939451,0.615829790922602,4.28767153641743,2.21949052313177,-3.50654249279646,0.616560674271642,0.138788096424435,-1.89629739939409,-1.89629739939409,-0.005678591709256,-0.0480529353488434,0.0659783140136949,-0.0245398773006135,-0.0989208633093526,-0.0522056880539949,-0.0598006644518273,-0.0124303471924562,-0.0542563143124416,0.390015600624025,0.275862068965517,0.286533170025977,-0.282485875706215,0.0358214222692783,0.3125,-0.213872832369942,0.246458923512748,-0.66462677550347,-0.748300458370245,0.293023255813953,-0.277524099441908,0.453846153846154,-0.108726752503576,-0.232844871150081,-0.163140500221631,0.0633967840936343,-0.38562091503268,0.0235294117647058,-0.662790697674419,0.0652173913043479,-0.189054726368159,-0.166666666666667,0.85,0,0.02,0.07,0.04,1,-2.05890575538097,0.727906646869771,0.549497466048252
"32",32,13.08115482,53.55379486,108.502037,29.91205215,105.2748108,890.8356323,46.11059952,359.6354675,126.305603,359.6354675,21.08807755,15.45806599,16.59514046,31.91534805,7.489153385,24.42619514,415.869751,25.77962494,25.77962494,13.79745483,1.30492723,37.01009369,3.663620472,1.25180757,11.79919052,0.165497899,5.533581257,0.052234191,18.10488892,48.8753624,2.965215921,116.234,9.583,101.576,0.967,1.395744791,0.719178554,1.384,2.606,60.88900838,4.528,2.182,0.94,0.813,0.547,0.073068121,57.578,5.727,0.505,0.773,0.955,2.694796703,1.133136604,1.424,2.255,0.123,0.799,17.96204209,69.50112704,219.7135348,0.185,0.074,0.121,0.068,0.457,0.042,0.182718591,-4.96470546288422,4.98907354988087,0.462458792957398,0.176784409163658,0.843947205030585,0.0221065493794565,0.449567711662404,0.0333087646964135,16,0.649764165246671,0.360019772747417,0.289744392499253,0.0490291262135922,0.86255583859982,1.04863263048085,1.34639277324175,3.47056532663672,1.98064645580093,0.742545623963998,2.29339916252758,2.23172976835265,-3.358165470415,0.242484791199801,-2.08922453015336,0.0502245999017306,0.0502245999017306,-0.005678591709256,-0.0480529353488434,0.0659783140136949,-0.0245398773006135,-0.0989208633093526,-0.0522056880539949,-0.0598006644518273,-0.0124303471924562,-0.0542563143124416,0.390015600624025,0.275862068965517,0.286533170025977,-0.282485875706215,0.0358214222692783,0.3125,-0.213872832369942,0.246458923512748,-0.66462677550347,-0.748300458370245,0.293023255813953,-0.277524099441908,0.453846153846154,-0.108726752503576,-0.232844871150081,-0.163140500221631,0.0633967840936343,-0.38562091503268,0.0235294117647058,-0.662790697674419,0.0652173913043479,-0.189054726368159,-0.166666666666667,0.81,0,0.02,0.07,0.06,2,-2.05890575538097,0.727906646869771,0.549497466048252
"33",33,12.94884014,53.4006958,111.7205811,31.37485695,109.610878,931.4139404,46.89871979,376.1097107,129.9486847,376.1097107,21.07334709,15.45924377,16.59062576,31.86720276,7.618754387,24.24844742,414.7208557,25.75291061,25.75291061,14.31150627,1.329680443,22.39549446,6.105927467,1.190771341,10.37076378,0.14967297,5.232156277,0.039847791,18.41442299,55.94258118,2.410166264,274.858,7.339,56.606,1.306,1.353007735,0.603340634,1.219,2.231,44.89518588,4.419,2.242,0.829,0.811,0.425,0.058321024,40.891,7.606,0.325,0.519,0.516,1.302610803,0.598883787,1.166,1.139,0.1,0.632,22.19790583,63.38431845,154.3072714,0.143,0.086,0.08,0.091,0.497,0.045,0.055746011,-2.51244797038708,1.10291184477951,0.816256450736121,0.216506480885858,0.856021786477885,0.0802593247221854,0.593391150629828,0.0502097799801908,25,0.865330585501224,0.471783477811803,0.39354710768942,0.0575825266815587,0.0223887163092591,1.17026149826941,1.52145712119256,3.90014722686679,2.01815596276031,0.60118354282278,4.366103095226,1.81431783371165,-3.13937908390336,1.8075307368938,0.597236355304592,-0.684618330031288,-0.684618330031288,0,-0.00302909358461922,0.00988621184582206,0.0422055820285907,-0.0390218522372529,0.041703305850304,-0.0206544441865864,-0.0514834205933682,0.116930572472594,-0.182908545727136,-0.208333333333333,-0.0580817045109329,0.047604647060306,-0.0298391281785159,0.0398671096345515,0.220982142857143,-0.0308285163776494,-0.216442553922996,-0.343132037582037,0.0697026022304832,0.217054263565891,-0.038095238095238,0.0677685950413223,0.170572775427351,0.0239231571004708,-0.0566233434886417,0.0645161290322582,0.0117647058823527,-0.0327868852459017,0.123893805309734,0.00204498977505119,-0.0392156862745097,0.79,0,0.02,0.18,0,1,-1.08716207992086,0.00446587755535815,-0.628137359706392
"34",34,12.94884014,53.4006958,111.7205811,31.37485695,109.610878,931.4139404,46.89871979,376.1097107,129.9486847,376.1097107,21.07334709,15.45924377,16.59062576,31.86720276,7.618754387,24.24844742,414.7208557,25.75291061,25.75291061,14.60508251,1.313132644,19.72196579,5.616991997,1.226912618,11.1349268,0.146004155,5.318706989,0.04654979,16.1189518,59.92668533,2.291818619,274.858,7.339,56.606,1.306,1.353007735,0.603340634,1.219,2.231,44.89518588,4.419,2.242,0.829,0.811,0.425,0.058321024,40.891,7.606,0.325,0.519,0.516,1.302610803,0.598883787,1.166,1.139,0.1,0.632,22.19790583,63.38431845,154.3072714,0.143,0.086,0.08,0.091,0.497,0.045,0.055746011,-2.51244797038708,1.10291184477951,0.816256450736121,0.187432883644141,0.872922703685441,0.0821872932032898,0.539723473070109,0.0416631200702226,22,0.87478370840188,0.450846599973095,0.423937108428785,0.0310859063222012,0.079956966265099,1.22248688077389,1.81739189869204,4.58013879456146,2.15382737817945,0.616809340455137,3.78138484567505,1.81431783371165,-3.13937908390336,2.78500271846962,0.529066098289233,-0.527904507019765,-0.527904507019765,0,-0.00302909358461922,0.00988621184582206,0.0422055820285907,-0.0390218522372529,0.041703305850304,-0.0206544441865864,-0.0514834205933682,0.116930572472594,-0.182908545727136,-0.208333333333333,-0.0580817045109329,0.047604647060306,-0.0298391281785159,0.0398671096345515,0.220982142857143,-0.0308285163776494,-0.216442553922996,-0.343132037582037,0.0697026022304832,0.217054263565891,-0.038095238095238,0.0677685950413223,0.170572775427351,0.0239231571004708,-0.0566233434886417,0.0645161290322582,0.0117647058823527,-0.0327868852459017,0.123893805309734,0.00204498977505119,-0.0392156862745097,0.79,0,0.02,0.18,0,2,-1.08716207992086,0.00446587755535815,-0.628137359706392
"35",35,10.97059822,52.58348465,213.3515625,44.04603958,173.1053314,1520.851685,45.97392654,592.9439087,231.3616486,544.2750854,20.55004311,15.65501595,16.54094124,29.69727135,8.834071159,20.86319923,364.0437317,23.17619514,24.71052933,13.43427181,1.137929797,22.00115776,5.382903576,1.333310246,9.882054329,0.178362012,4.592539787,0.04280049,18.11139297,48.39881516,3.442286491,57.091,5.573,6.154,2.241,1.271408803,0.762396875,0.811,0.928,32.52428579,3.064,3.615,0.686,0.641,0.245,0.078646372,19.354,12.538,0.301,0.35,0.374,1.704401745,0.865968366,0.742,0.926,0.137,0.345,24.87269447,59.94244277,117.4949817,0.045,0.097,0.02,0.103,0.392,0.063,0.073307437,-1.03375487986343,-3.64418782258105,0.259847949087675,0.195930817177778,0.80207665039073,0.0608207823542943,0.56560388125773,0.0452941294997384,34,0.898703394654306,0.474584623433765,0.424118771220541,0.129429892141757,0.227048778248531,1.18316604436735,1.57429954022946,3.59495006734591,2.27301423680395,0.558064368297078,7.18698927421337,-5.37955811569827,-0.314422756100662,-1.38192468897784,1.03595818008223,0.350821153002136,0.350821153002136,-0.057266342517558,-0.0140636501752629,0.0571051406909355,-0.0316301703163016,0.0191693290734825,-0.0706145307914532,0.00766666666666671,0.032379924446843,0.0199146514935988,0.451239669421488,0.561855670103093,0.0562449864566883,-0.0589913447125382,0.0507500000000001,-0.101167315175097,-0.117647058823529,0.13,-0.170987877738881,-0.252660487824494,0.25,-0.0334412081984897,0.0461538461538462,0.0510204081632653,-0.388776041320885,-0.168136605686822,0.070030539156144,-0.0444444444444445,-0.13768115942029,1.26315789473684,0.0396825396825398,-0.120772946859903,0.0588235294117647,0.41,0.11,0.38,0.1,0,1,-1.19843241551847,0.439709687412822,0.363989879731031
"36",36,11.03294468,52.65035629,215.574234,44.22987366,174.6337128,1535.767944,45.53351593,594.2196655,230.5741577,547.2348633,20.52801132,15.62129784,16.50552559,29.70281219,8.747694016,20.95511818,365.2148743,23.16340446,24.70670891,13.24448299,1.162249923,18.37912178,14.67020321,1.476833224,7.618019581,0.20398964,4.710796833,0.035720848,19.27512932,51.20161819,3.259968758,57.091,5.573,6.154,2.241,1.271408803,0.762396875,0.811,0.928,32.52428579,3.064,3.615,0.686,0.641,0.245,0.078646372,19.354,12.538,0.301,0.35,0.374,1.704401745,0.865968366,0.742,0.926,0.137,0.345,24.87269447,59.94244277,117.4949817,0.045,0.097,0.02,0.103,0.392,0.063,0.073307437,-1.03375487986343,-3.64418782258105,0.259847949087675,0.192592393098304,0.850753081461588,0.00873777324127155,0.62274524130615,0.0443978249763722,25,0.828532738948386,0.446557487149749,0.381975251798637,0.107728337236534,0.0630809880619507,1.1786084632986,2.02779505726586,4.79889850436293,2.28160075766298,0.553568708910325,6.18107850591621,-5.37303840660485,-0.310260148246112,-0.911921859725631,2.68872278342356,2.42491329410942,2.42491329410942,-0.057266342517558,-0.0140636501752629,0.0571051406909355,-0.0316301703163016,0.0191693290734825,-0.0706145307914532,0.00766666666666671,0.032379924446843,0.0199146514935988,0.451239669421488,0.561855670103093,0.0562449864566883,-0.0589913447125382,0.0507500000000001,-0.101167315175097,-0.117647058823529,0.13,-0.170987877738881,-0.252660487824494,0.25,-0.0334412081984897,0.0461538461538462,0.0510204081632653,-0.388776041320885,-0.168136605686822,0.070030539156144,-0.0444444444444445,-0.13768115942029,1.26315789473684,0.0396825396825398,-0.120772946859903,0.0588235294117647,0.34,0.25,0.14,0.21,0.05,2,-1.19843241551847,0.439709687412822,0.363989879731031
"37",37,12.76169014,53.53497696,111.2847977,30.4341011,104.5128937,899.5317993,45.75644302,359.5658875,130.8409424,359.5658875,21.37773705,15.88125324,16.97680092,31.94215965,8.104118347,23.83804131,406.1400757,25.96599197,25.96599197,14.16942883,1.336469054,21.00814438,8.671669006,1.117469311,10.60014534,0.179275975,4.934397697,0.042755529,15.52996254,56.90710068,2.652782917,2482.439,5.878,1.727,2.614,1.333501045,0.756948308,1.272,1.633,27.27722454,4.533,2.727,0.881,0.825,0.438,0.086182581,35.074,6.909,0.454,0.431,0.604,0.750894584,0.300746161,1.145,1.026,0.196,0.405,17.00050555,35.22671333,100.8330118,0.061,0.08,0.029,0.086,0.26,0.068,0.084167315,0.11285878333467,-1.3435545719765,1.6070049527889,0.219895335193198,0.865963090290636,0.0159508078701371,0.623326699994229,0.0492873202697297,21,0.837680495459713,0.472910018835795,0.364770476623919,0.0431612715077282,0.152918477209689,1.18757556577973,1.32133032336335,3.43423057137563,2.50108766724597,0.582102595160786,5.92766070238785,1.71260619183574,-4.15932771354665,1.58449071232646,0.640615945203954,-0.210660926177725,-0.210660926177725,-0.148657949070888,-0.0134932192067081,0.0618695881246416,-0.141295862607338,-0.111180904522613,-0.126639764322108,0.0174994243610407,-0.0343839541547276,-0.00108813928182805,0.1657824933687,-0.179611650485437,0.152691632582663,-0.404531226710389,0.301379310344828,-0.120772946859903,-0.250728862973761,-0.170682730923695,-0.294714080247312,0.0236654026518541,-0.152021089630931,-0.172413793103448,0.22051282051282,-0.133676092544987,-0.203349689940394,-0.125238628595546,-0.0525572207108921,0.739130434782608,0.09375,1.05405405405405,0.280373831775701,-0.0199203187250996,-0.130952380952381,0.61,0.03,0.15,0.15,0.03,1,-1.65283962137101,-0.789898317795352,1.06503475349804
"38",38,12.85115528,53.58969116,109.3406754,29.37934494,103.131218,884.9790039,45.77086258,355.3100891,129.1053925,355.3100891,21.2983799,15.77677727,16.88384438,31.91546631,7.934816837,23.98064995,407.9249268,25.90482712,25.90482712,14.47156811,1.305361032,19.64848709,6.043702602,1.209150076,12.00130653,0.159985557,5.336770535,0.04734074,18.62579727,62.17832947,2.356807947,2482.439,5.878,1.727,2.614,1.333501045,0.756948308,1.272,1.633,27.27722454,4.533,2.727,0.881,0.825,0.438,0.086182581,35.074,6.909,0.454,0.431,0.604,0.750894584,0.300746161,1.145,1.026,0.196,0.405,17.00050555,35.22671333,100.8330118,0.061,0.08,0.029,0.086,0.26,0.068,0.084167315,0.11285878333467,-1.3435545719765,1.6070049527889,0.184075465791826,0.85429700389124,0.00229445676674981,0.590800488723897,0.0358444194380066,14,0.739308084979581,0.402160879393445,0.337147205586137,0.0158024691358025,0.352450279361955,1.10356589325636,0.898047944647337,3.9286878710974,2.29815933031525,0.646532269801723,3.35554341696289,1.95562863657583,-3.98609078150851,2.40548380115214,0.422552823230059,-0.800522167770611,-0.800522167770611,-0.148657949070888,-0.0134932192067081,0.0618695881246416,-0.141295862607338,-0.111180904522613,-0.126639764322108,0.0174994243610407,-0.0343839541547276,-0.00108813928182805,0.1657824933687,-0.179611650485437,0.152691632582663,-0.404531226710389,0.301379310344828,-0.120772946859903,-0.250728862973761,-0.170682730923695,-0.294714080247312,0.0236654026518541,-0.152021089630931,-0.172413793103448,0.22051282051282,-0.133676092544987,-0.203349689940394,-0.125238628595546,-0.0525572207108921,0.739130434782608,0.09375,1.05405405405405,0.280373831775701,-0.0199203187250996,-0.130952380952381,0.61,0.03,0.16,0.15,0.03,2,-1.65283962137101,-0.789898317795352,1.06503475349804
"39",39,11.78693485,52.91530228,143.7282715,34.88155746,122.7455292,1036.102783,43.39176559,393.5278625,156.8903961,393.5278625,21.34997559,16.15975952,17.16520882,31.23970032,8.964603424,22.27509689,384.5278015,25.71652603,25.71652603,12.95532322,1.294698834,13.07931328,11.04504585,1.326170564,5.092062473,0.097677544,4.680103779,0.027188832,16.64107323,74.51133728,2.997516155,423.205,6.013,0.333,5.099,1.241722097,0.831979773,1.49,1.394,29.48135773,4.697,2.444,0.979,0.898,0.332,0.084566581,41.458,6.481,0.465,0.468,0.615,0.831469382,0.387077185,1.062,1.03,0.16,0.49,20.05988351,33.06891459,87.04866908,0.075,0.092,0.016,0.083,0.307,0.076,0.098901964,-0.232873670067235,-0.82777686814197,0.845320440372696,0.222401332902732,0.868820016410546,0.0631201206078312,0.593409214237665,0.0507756760679594,31,0.873954945138344,0.491701735176754,0.382253209961591,0.206814580031696,0.00275038758614471,1.18749834715246,1.27866595576383,2.9822035385166,2.42980026210154,0.581080591073469,6.33607466833611,-0.837110787460896,-4.02500566060056,2.04329451586721,5.11319647138016,-0.46245510057524,-0.46245510057524,-0.209630763995236,-0.133272321498366,0.149618579320812,-0.0499691548426897,-0.0112676056338028,-0.107778590070967,0.169392287502524,-0.126412724989535,0.197420634920635,-0.474576271186441,0.0262390670553934,0.186523489925218,-0.121284349001902,0.0621986499517839,-0.0920096852300242,-0.137019230769231,0.0404354587869362,-0.614757606398593,-0.611082847621295,0.13375224416517,0.284629981024668,0.222222222222222,-0.0792682926829268,-0.14774005170951,0.147457102226116,-0.121128290334503,-0.0481927710843374,-0.161538461538462,1.23809523809524,-0.150375939849624,-0.187290969899666,-0.25,0.15,0.53,0.04,0.26,0.01,1,-1.99592607121656,0.934284451158208,-0.179956587327089
"40",40,11.7918005,52.94063568,143.6903229,34.89833069,122.7991409,1036.55127,43.42730713,393.9874573,156.9142151,393.9874573,21.33830452,16.1499939,17.15788841,31.23360062,8.959971428,22.27363014,384.3728027,25.70302582,25.70302582,13.5854063,1.302524924,18.68117142,10.38372803,1.281009197,7.484339714,0.126680046,4.689802647,0.035884593,21.14614296,62.0632782,3.012557745,423.205,6.013,0.333,5.099,1.241722097,0.831979773,1.49,1.394,29.48135773,4.697,2.444,0.979,0.898,0.332,0.084566581,41.458,6.481,0.465,0.468,0.615,0.831469382,0.387077185,1.062,1.03,0.16,0.49,20.05988351,33.06891459,87.04866908,0.075,0.092,0.016,0.083,0.307,0.076,0.098901964,-0.232873670067235,-0.82777686814197,0.845320440372696,0.172411714115572,0.932568628029922,0.0943334258294436,0.691956630661588,0.0377136943134932,24,0.667189878458645,0.362487700262667,0.304702178195977,0.150242326332795,0.00169993406879132,0.900125598349784,1.14956684977271,2.07738835746453,2.18468153446222,0.6302473035084,6.17612341175589,-0.829302132330486,-4.00483737671891,0.699753788470758,3.11198199103452,-0.166484963040644,-0.166484963040644,-0.209630763995236,-0.133272321498366,0.149618579320812,-0.0499691548426897,-0.0112676056338028,-0.107778590070967,0.169392287502524,-0.126412724989535,0.197420634920635,-0.474576271186441,0.0262390670553934,0.186523489925218,-0.121284349001902,0.0621986499517839,-0.0920096852300242,-0.137019230769231,0.0404354587869362,-0.614757606398593,-0.611082847621295,0.13375224416517,0.284629981024668,0.222222222222222,-0.0792682926829268,-0.14774005170951,0.147457102226116,-0.121128290334503,-0.0481927710843374,-0.161538461538462,1.23809523809524,-0.150375939849624,-0.187290969899666,-0.25,0.19,0.49,0.03,0.27,0.01,2,-1.99592607121656,0.934284451158208,-0.179956587327089
"41",41,14.09662342,53.7134819,92.11251831,24.20845032,89.97753143,791.9001465,47.44617462,320.8670654,115.3363419,320.8670654,19.20879173,13.27583218,14.41828918,30.8093071,4.565201759,26.24410629,441.4157715,24.24716377,24.24716377,14.97382927,1.244943261,28.71584892,11.97836494,1.29869628,16.80957031,0.228967041,5.545087337,0.096713394,18.30203438,47.97805786,3.331651211,197.653,5.327,0.455,3.946,1.052404972,0.712035739,0.769,1.544,39.93140504,4.299,2.333,0.965,0.763,0.502,0.111685631,11.553,14.394,0.367,0.289,0.51,0.989441091,0.468553475,1.132,1.263,0.249,0.485,26.80926675,56.6587555,119.8170126,0.148,0.074,0.153,0.09,0.267,0.035,0.108089453,0.556887056554124,-1.95393718022595,-2.34430801543583,0.233327275353365,0.893601647833749,0.0377713813543558,0.592448843525446,0.0563075432108733,17,0.799037582173504,0.47476287682115,0.324274705352354,0.0721868365180467,0.109023019162119,1.12170273265931,0.685173322742079,2.86615279907312,2.6732345119358,0.589144648913825,5.83150184520561,4.57942265402873,1.38241864914063,0.724607419084332,-3.70695293439951,2.73483847854331,2.73483847854331,-0.0162618361465623,-0.0060297274785831,-0.0123993124087892,0.276233183856502,-0.0324508966695133,-0.182779603197798,-0.187571921749137,0.157068062827225,0.163658243080626,-0.119109947643979,-0.249484536082474,-0.436996360558696,-0.453215926493109,0.813539683853348,-0.211796246648794,1.86666666666667,0.419354838709677,-0.199768549651431,0.213797082269158,0.142587346553352,-0.15180102915952,-0.146825396825397,-0.295302013422819,-0.199662563913607,-0.00152703316445557,-0.0577160821798677,-0.3,0.0396039603960394,0.160919540229885,0.0108695652173914,0.397350993377483,0.0188679245283019,0.57,0,0.04,0.36,0.02,1,-0.7867278173131,-0.819350753563159,-2.60617441367326
"42",42,14.096735,53.68322754,93.45349121,24.36452293,90.59474945,800.7449341,47.30292511,324.0668945,115.6099319,324.0668945,19.17386818,13.23464298,14.37964344,30.78903389,4.529929638,26.25910378,441.9187012,24.219244,24.219244,14.59913826,1.251537681,23.55164719,5.615754128,1.274479508,15.01302624,0.177977636,5.608204365,0.065834992,16.84064484,55.09396744,2.759526014,197.653,5.327,0.455,3.946,1.052404972,0.712035739,0.769,1.544,39.93140504,4.299,2.333,0.965,0.763,0.502,0.111685631,11.553,14.394,0.367,0.289,0.51,0.989441091,0.468553475,1.132,1.263,0.249,0.485,26.80926675,56.6587555,119.8170126,0.148,0.074,0.153,0.09,0.267,0.035,0.108089453,0.556887056554124,-1.95393718022595,-2.34430801543583,0.177634596822731,0.818208346967556,0.00995823812472611,0.682550978298098,0.0396741696316371,14,0.646908317171223,0.371452469632987,0.275455847538235,0.0611313868613139,0.18743559796598,1.17083131266546,2.63394547575073,4.66431327343813,2.10260817453997,0.608500007969993,5.54316759094486,4.52172943461357,1.47552512946513,1.99660788020258,-1.70086361725217,0.293857380783824,0.293857380783824,-0.0162618361465623,-0.0060297274785831,-0.0123993124087892,0.276233183856502,-0.0324508966695133,-0.182779603197798,-0.187571921749137,0.157068062827225,0.163658243080626,-0.119109947643979,-0.249484536082474,-0.436996360558696,-0.453215926493109,0.813539683853348,-0.211796246648794,1.86666666666667,0.419354838709677,-0.199768549651431,0.213797082269158,0.142587346553352,-0.15180102915952,-0.146825396825397,-0.295302013422819,-0.199662563913607,-0.00152703316445557,-0.0577160821798677,-0.3,0.0396039603960394,0.160919540229885,0.0108695652173914,0.397350993377483,0.0188679245283019,0.58,0,0.02,0.36,0.04,2,-0.7867278173131,-0.819350753563159,-2.60617441367326
